,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
69,0 days 01:59:23.831000,PER,11,0 days 00:01:37.428000,17.0,3.0,,,0 days 00:00:34.678000,0 days 00:00:43.951000,0 days 00:00:18.799000,0 days 01:58:21.038000,0 days 01:59:04.989000,0 days 01:59:23.788000,280.0,304.0,254.0,284.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:57:46.403000,2024-04-07 05:58:48.037,1,5.0,False,,False,True
70,0 days 02:01:01.675000,PER,11,0 days 00:01:37.844000,18.0,3.0,,,0 days 00:00:35.342000,0 days 00:00:43.801000,0 days 00:00:18.701000,0 days 01:59:59.130000,0 days 02:00:42.931000,0 days 02:01:01.632000,279.0,307.0,253.0,293.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:59:23.831000,2024-04-07 06:00:25.465,1,4.0,False,,False,True
71,0 days 02:02:38.111000,PER,11,0 days 00:01:36.436000,19.0,3.0,,,0 days 00:00:34.925000,0 days 00:00:42.989000,0 days 00:00:18.522000,0 days 02:01:36.557000,0 days 02:02:19.546000,0 days 02:02:38.068000,,298.0,254.0,296.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 02:01:01.675000,2024-04-07 06:02:03.309,1,4.0,False,,False,True
72,0 days 02:04:14.317000,PER,11,0 days 00:01:36.206000,20.0,3.0,,,0 days 00:00:34.808000,0 days 00:00:42.946000,0 days 00:00:18.452000,0 days 02:03:12.876000,0 days 02:03:55.822000,0 days 02:04:14.274000,277.0,298.0,256.0,298.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 02:02:38.111000,2024-04-07 06:03:39.745,1,4.0,False,,False,True
73,0 days 02:05:50.875000,PER,11,0 days 00:01:36.558000,21.0,3.0,,,0 days 00:00:34.994000,0 days 00:00:43.049000,0 days 00:00:18.515000,0 days 02:04:49.268000,0 days 02:05:32.317000,0 days 02:05:50.832000,279.0,299.0,256.0,298.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:04:14.317000,2024-04-07 06:05:15.951,1,4.0,False,,False,True
74,0 days 02:07:28.139000,PER,11,0 days 00:01:37.264000,22.0,3.0,,,0 days 00:00:34.920000,0 days 00:00:43.437000,0 days 00:00:18.907000,0 days 02:06:25.752000,0 days 02:07:09.189000,0 days 02:07:28.096000,280.0,302.0,258.0,305.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:05:50.875000,2024-04-07 06:06:52.509,1,3.0,False,,False,True
75,0 days 02:09:04.795000,PER,11,0 days 00:01:36.656000,23.0,3.0,,,0 days 00:00:34.723000,0 days 00:00:43.265000,0 days 00:00:18.668000,0 days 02:08:02.819000,0 days 02:08:46.084000,0 days 02:09:04.752000,279.0,297.0,255.0,297.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:07:28.139000,2024-04-07 06:08:29.773,1,3.0,False,,False,True
76,0 days 02:10:41.716000,PER,11,0 days 00:01:36.921000,24.0,3.0,,,0 days 00:00:34.839000,0 days 00:00:43.391000,0 days 00:00:18.691000,0 days 02:09:39.591000,0 days 02:10:22.982000,0 days 02:10:41.673000,278.0,298.0,259.0,300.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:09:04.795000,2024-04-07 06:10:06.429,1,3.0,False,,False,True
77,0 days 02:12:19.476000,PER,11,0 days 00:01:37.760000,25.0,3.0,,,0 days 00:00:35.304000,0 days 00:00:43.717000,0 days 00:00:18.739000,0 days 02:11:16.977000,0 days 02:12:00.694000,0 days 02:12:19.433000,280.0,300.0,260.0,302.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 02:10:41.716000,2024-04-07 06:11:43.350,1,3.0,False,,False,True
78,0 days 02:13:57.165000,PER,11,0 days 00:01:37.689000,26.0,3.0,,,0 days 00:00:35.496000,0 days 00:00:43.536000,0 days 00:00:18.657000,0 days 02:12:54.929000,0 days 02:13:38.465000,0 days 02:13:57.122000,281.0,296.0,255.0,291.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:12:19.476000,2024-04-07 06:13:21.110,1,2.0,False,,False,True
79,0 days 02:15:34.008000,PER,11,0 days 00:01:36.843000,27.0,3.0,,,0 days 00:00:34.947000,0 days 00:00:43.279000,0 days 00:00:18.617000,0 days 02:14:32.069000,0 days 02:15:15.348000,0 days 02:15:33.965000,280.0,296.0,255.0,295.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:13:57.165000,2024-04-07 06:14:58.799,1,2.0,False,,False,True
80,0 days 02:17:10.741000,PER,11,0 days 00:01:36.733000,28.0,3.0,,,0 days 00:00:34.875000,0 days 00:00:43.263000,0 days 00:00:18.595000,0 days 02:16:08.840000,0 days 02:16:52.103000,0 days 02:17:10.698000,279.0,297.0,254.0,295.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 02:15:34.008000,2024-04-07 06:16:35.642,1,2.0,False,,False,True
81,0 days 02:18:47.710000,PER,11,0 days 00:01:36.969000,29.0,3.0,,,0 days 00:00:35.035000,0 days 00:00:43.263000,0 days 00:00:18.671000,0 days 02:17:45.733000,0 days 02:18:28.996000,0 days 02:18:47.667000,280.0,296.0,254.0,296.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 02:17:10.741000,2024-04-07 06:18:12.375,1,2.0,False,,False,True
82,0 days 02:20:24.807000,PER,11,0 days 00:01:37.097000,30.0,3.0,,,0 days 00:00:35.201000,0 days 00:00:43.289000,0 days 00:00:18.607000,0 days 02:19:22.868000,0 days 02:20:06.157000,0 days 02:20:24.764000,,296.0,255.0,296.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 02:18:47.710000,2024-04-07 06:19:49.344,1,2.0,False,,False,True
83,0 days 02:22:01.925000,PER,11,0 days 00:01:37.118000,31.0,3.0,,,0 days 00:00:35.150000,0 days 00:00:43.356000,0 days 00:00:18.612000,0 days 02:20:59.914000,0 days 02:21:43.270000,0 days 02:22:01.882000,279.0,296.0,255.0,295.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 02:20:24.807000,2024-04-07 06:21:26.441,1,2.0,False,,False,True
84,0 days 02:23:39.031000,PER,11,0 days 00:01:37.106000,32.0,3.0,,,0 days 00:00:35.061000,0 days 00:00:43.365000,0 days 00:00:18.680000,0 days 02:22:36.943000,0 days 02:23:20.308000,0 days 02:23:38.988000,,296.0,254.0,297.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 02:22:01.925000,2024-04-07 06:23:03.559,1,2.0,False,,False,True
85,0 days 02:25:18.440000,PER,11,0 days 00:01:39.409000,33.0,3.0,,0 days 02:25:17.143000,0 days 00:00:35.006000,0 days 00:00:43.257000,0 days 00:00:21.146000,0 days 02:24:13.994000,0 days 02:24:57.251000,0 days 02:25:18.397000,280.0,297.0,,297.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 02:23:39.031000,2024-04-07 06:24:40.665,1,2.0,False,,False,False
86,0 days 02:27:13.386000,PER,11,0 days 00:01:54.946000,34.0,4.0,0 days 02:25:40.047000,,0 days 00:00:53.934000,0 days 00:00:42.674000,0 days 00:00:18.338000,0 days 02:26:12.331000,0 days 02:26:55.005000,0 days 02:27:13.343000,280.0,304.0,265.0,305.0,False,HARD,1.0,True,Red Bull Racing,0 days 02:25:18.440000,2024-04-07 06:26:20.074,1,5.0,False,,False,False
87,0 days 02:28:47.331000,PER,11,0 days 00:01:33.945000,35.0,4.0,,,0 days 00:00:33.433000,0 days 00:00:42.191000,0 days 00:00:18.321000,0 days 02:27:46.776000,0 days 02:28:28.967000,0 days 02:28:47.288000,278.0,303.0,263.0,305.0,True,HARD,2.0,True,Red Bull Racing,0 days 02:27:13.386000,2024-04-07 06:28:15.020,1,4.0,False,,False,True
88,0 days 02:30:21.810000,PER,11,0 days 00:01:34.479000,36.0,4.0,,,0 days 00:00:33.662000,0 days 00:00:42.278000,0 days 00:00:18.539000,0 days 02:29:20.950000,0 days 02:30:03.228000,0 days 02:30:21.767000,279.0,299.0,257.0,291.0,False,HARD,3.0,True,Red Bull Racing,0 days 02:28:47.331000,2024-04-07 06:29:48.965,1,3.0,False,,False,True
89,0 days 02:31:56.618000,PER,11,0 days 00:01:34.808000,37.0,4.0,,,0 days 00:00:34.020000,0 days 00:00:42.307000,0 days 00:00:18.481000,0 days 02:30:55.787000,0 days 02:31:38.094000,0 days 02:31:56.575000,276.0,300.0,257.0,298.0,False,HARD,4.0,True,Red Bull Racing,0 days 02:30:21.810000,2024-04-07 06:31:23.444,1,2.0,False,,False,True
90,0 days 02:33:31.863000,PER,11,0 days 00:01:35.245000,38.0,4.0,,,0 days 00:00:34.413000,0 days 00:00:42.385000,0 days 00:00:18.447000,0 days 02:32:30.988000,0 days 02:33:13.373000,0 days 02:33:31.820000,279.0,299.0,257.0,298.0,False,HARD,5.0,True,Red Bull Racing,0 days 02:31:56.618000,2024-04-07 06:32:58.252,1,2.0,False,,False,True
91,0 days 02:35:06.853000,PER,11,0 days 00:01:34.990000,39.0,4.0,,,0 days 00:00:34.223000,0 days 00:00:42.294000,0 days 00:00:18.473000,0 days 02:34:06.043000,0 days 02:34:48.337000,0 days 02:35:06.810000,281.0,300.0,256.0,296.0,False,HARD,6.0,True,Red Bull Racing,0 days 02:33:31.863000,2024-04-07 06:34:33.497,1,2.0,False,,False,True
92,0 days 02:36:41.591000,PER,11,0 days 00:01:34.738000,40.0,4.0,,,0 days 00:00:34.051000,0 days 00:00:42.417000,0 days 00:00:18.270000,0 days 02:35:40.861000,0 days 02:36:23.278000,0 days 02:36:41.548000,282.0,300.0,258.0,300.0,False,HARD,7.0,True,Red Bull Racing,0 days 02:35:06.853000,2024-04-07 06:36:08.487,1,2.0,False,,False,True
93,0 days 02:38:16.621000,PER,11,0 days 00:01:35.030000,41.0,4.0,,,0 days 00:00:34.136000,0 days 00:00:42.423000,0 days 00:00:18.471000,0 days 02:37:15.684000,0 days 02:37:58.107000,0 days 02:38:16.578000,281.0,301.0,258.0,301.0,False,HARD,8.0,True,Red Bull Racing,0 days 02:36:41.591000,2024-04-07 06:37:43.225,1,2.0,False,,False,True
94,0 days 02:39:52.054000,PER,11,0 days 00:01:35.433000,42.0,4.0,,,0 days 00:00:34.020000,0 days 00:00:43.077000,0 days 00:00:18.336000,0 days 02:38:50.598000,0 days 02:39:33.675000,0 days 02:39:52.011000,280.0,298.0,258.0,298.0,False,HARD,9.0,True,Red Bull Racing,0 days 02:38:16.621000,2024-04-07 06:39:18.255,12,2.0,False,,False,True
95,0 days 02:41:27.153000,PER,11,0 days 00:01:35.099000,43.0,4.0,,,0 days 00:00:33.973000,0 days 00:00:42.725000,0 days 00:00:18.401000,0 days 02:40:25.984000,0 days 02:41:08.709000,0 days 02:41:27.110000,282.0,298.0,257.0,297.0,False,HARD,10.0,True,Red Bull Racing,0 days 02:39:52.054000,2024-04-07 06:40:53.688,1,2.0,False,,False,True
96,0 days 02:43:01.854000,PER,11,0 days 00:01:34.701000,44.0,4.0,,,0 days 00:00:34.015000,0 days 00:00:42.339000,0 days 00:00:18.347000,0 days 02:42:01.125000,0 days 02:42:43.464000,0 days 02:43:01.811000,281.0,299.0,257.0,297.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:41:27.153000,2024-04-07 06:42:28.787,1,2.0,False,,False,True
97,0 days 02:44:36.850000,PER,11,0 days 00:01:34.996000,45.0,4.0,,,0 days 00:00:34.100000,0 days 00:00:42.464000,0 days 00:00:18.432000,0 days 02:43:35.911000,0 days 02:44:18.375000,0 days 02:44:36.807000,282.0,298.0,257.0,295.0,False,HARD,12.0,True,Red Bull Racing,0 days 02:43:01.854000,2024-04-07 06:44:03.488,1,2.0,False,,False,True
98,0 days 02:46:11.600000,PER,11,0 days 00:01:34.750000,46.0,4.0,,,0 days 00:00:33.927000,0 days 00:00:42.397000,0 days 00:00:18.426000,0 days 02:45:10.734000,0 days 02:45:53.131000,0 days 02:46:11.557000,,297.0,258.0,297.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:44:36.850000,2024-04-07 06:45:38.484,1,2.0,False,,False,True
99,0 days 02:47:46.656000,PER,11,0 days 00:01:35.056000,47.0,4.0,,,0 days 00:00:34.058000,0 days 00:00:42.474000,0 days 00:00:18.524000,0 days 02:46:45.615000,0 days 02:47:28.089000,0 days 02:47:46.613000,,298.0,257.0,298.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:46:11.600000,2024-04-07 06:47:13.234,1,2.0,False,,False,True
100,0 days 02:49:22.039000,PER,11,0 days 00:01:35.383000,48.0,4.0,,,0 days 00:00:34.198000,0 days 00:00:42.525000,0 days 00:00:18.660000,0 days 02:48:20.811000,0 days 02:49:03.336000,0 days 02:49:21.996000,,298.0,256.0,290.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:47:46.656000,2024-04-07 06:48:48.290,1,2.0,False,,False,True
101,0 days 02:50:57.074000,PER,11,0 days 00:01:35.035000,49.0,4.0,,,0 days 00:00:34.003000,0 days 00:00:42.537000,0 days 00:00:18.495000,0 days 02:49:55.999000,0 days 02:50:38.536000,0 days 02:50:57.031000,280.0,299.0,257.0,295.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:49:22.039000,2024-04-07 06:50:23.673,1,2.0,False,,False,True
102,0 days 02:52:32.318000,PER,11,0 days 00:01:35.244000,50.0,4.0,,,0 days 00:00:34.117000,0 days 00:00:42.587000,0 days 00:00:18.540000,0 days 02:51:31.148000,0 days 02:52:13.735000,0 days 02:52:32.275000,279.0,300.0,258.0,293.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:50:57.074000,2024-04-07 06:51:58.708,1,2.0,False,,False,True
103,0 days 02:54:07.208000,PER,11,0 days 00:01:34.890000,51.0,4.0,,,0 days 00:00:33.957000,0 days 00:00:42.550000,0 days 00:00:18.383000,0 days 02:53:06.232000,0 days 02:53:48.782000,0 days 02:54:07.165000,282.0,303.0,258.0,300.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:52:32.318000,2024-04-07 06:53:33.952,1,2.0,False,,False,True
104,0 days 02:55:42.137000,PER,11,0 days 00:01:34.929000,52.0,4.0,,,0 days 00:00:34.130000,0 days 00:00:42.407000,0 days 00:00:18.392000,0 days 02:54:41.295000,0 days 02:55:23.702000,0 days 02:55:42.094000,280.0,300.0,258.0,299.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:54:07.208000,2024-04-07 06:55:08.842,1,2.0,False,,False,True
105,0 days 02:57:16.865000,PER,11,0 days 00:01:34.728000,53.0,4.0,,,0 days 00:00:33.931000,0 days 00:00:42.384000,0 days 00:00:18.413000,0 days 02:56:16.025000,0 days 02:56:58.409000,0 days 02:57:16.822000,279.0,301.0,258.0,301.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:55:42.137000,2024-04-07 06:56:43.771,1,2.0,False,,False,True
106,0 days 01:04:55.608000,NOR,4,,1.0,1.0,,0 days 01:04:53.865000,,0 days 00:01:05.666000,0 days 00:00:32.333000,,0 days 01:04:23.227000,0 days 01:04:55.714000,279.0,264.0,,179.0,False,MEDIUM,1.0,True,McLaren,0 days 01:02:40.422000,2024-04-07 05:03:42.056,125,5.0,False,,False,False
107,0 days 01:33:26.184000,NOR,4,,2.0,2.0,0 days 01:31:13.972000,,,0 days 00:00:57.890000,0 days 00:00:39.001000,,0 days 01:32:47.135000,0 days 01:33:26.300000,241.0,255.0,48.0,226.0,False,MEDIUM,2.0,False,McLaren,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,3.0,False,,False,False
108,0 days 01:36:17.467000,NOR,4,,3.0,2.0,,,,0 days 00:00:43.152000,0 days 00:00:18.525000,,0 days 01:35:59.010000,0 days 01:36:17.594000,281.0,294.0,253.0,293.0,False,MEDIUM,3.0,False,McLaren,0 days 01:33:26.184000,2024-04-07 05:34:27.818,1,3.0,False,,False,False
109,0 days 01:37:54.320000,NOR,4,0 days 00:01:36.853000,4.0,2.0,,,0 days 00:00:35.062000,0 days 00:00:43.181000,0 days 00:00:18.610000,0 days 01:36:52.481000,0 days 01:37:35.662000,0 days 01:37:54.272000,280.0,295.0,252.0,294.0,True,MEDIUM,4.0,False,McLaren,0 days 01:36:17.467000,2024-04-07 05:37:19.101,1,3.0,False,,False,True
110,0 days 01:39:31.180000,NOR,4,0 days 00:01:36.860000,5.0,2.0,,,0 days 00:00:34.856000,0 days 00:00:43.348000,0 days 00:00:18.656000,0 days 01:38:29.128000,0 days 01:39:12.476000,0 days 01:39:31.132000,279.0,295.0,252.0,296.0,False,MEDIUM,5.0,False,McLaren,0 days 01:37:54.320000,2024-04-07 05:38:55.954,1,3.0,False,,False,True
111,0 days 01:41:09.080000,NOR,4,0 days 00:01:37.900000,6.0,2.0,,,0 days 00:00:35.298000,0 days 00:00:43.753000,0 days 00:00:18.849000,0 days 01:40:06.430000,0 days 01:40:50.183000,0 days 01:41:09.032000,275.0,295.0,252.0,289.0,False,MEDIUM,6.0,False,McLaren,0 days 01:39:31.180000,2024-04-07 05:40:32.814,1,3.0,False,,False,True
112,0 days 01:42:46.822000,NOR,4,0 days 00:01:37.742000,7.0,2.0,,,0 days 00:00:35.209000,0 days 00:00:43.702000,0 days 00:00:18.831000,0 days 01:41:44.241000,0 days 01:42:27.943000,0 days 01:42:46.774000,273.0,295.0,252.0,288.0,False,MEDIUM,7.0,False,McLaren,0 days 01:41:09.080000,2024-04-07 05:42:10.714,1,3.0,False,,False,True
113,0 days 01:44:24.646000,NOR,4,0 days 00:01:37.824000,8.0,2.0,,,0 days 00:00:35.208000,0 days 00:00:43.748000,0 days 00:00:18.868000,0 days 01:43:21.982000,0 days 01:44:05.730000,0 days 01:44:24.598000,277.0,295.0,251.0,293.0,False,MEDIUM,8.0,False,McLaren,0 days 01:42:46.822000,2024-04-07 05:43:48.456,1,3.0,False,,False,True
114,0 days 01:46:02.609000,NOR,4,0 days 00:01:37.963000,9.0,2.0,,,0 days 00:00:35.354000,0 days 00:00:43.680000,0 days 00:00:18.929000,0 days 01:44:59.952000,0 days 01:45:43.632000,0 days 01:46:02.561000,276.0,294.0,251.0,292.0,False,MEDIUM,9.0,False,McLaren,0 days 01:44:24.646000,2024-04-07 05:45:26.280,1,3.0,False,,False,True
115,0 days 01:47:40.767000,NOR,4,0 days 00:01:38.158000,10.0,2.0,,,0 days 00:00:35.536000,0 days 00:00:43.791000,0 days 00:00:18.831000,0 days 01:46:38.097000,0 days 01:47:21.888000,0 days 01:47:40.719000,277.0,293.0,251.0,293.0,False,MEDIUM,10.0,False,McLaren,0 days 01:46:02.609000,2024-04-07 05:47:04.243,1,3.0,False,,False,True
116,0 days 01:49:21.527000,NOR,4,0 days 00:01:40.760000,11.0,2.0,,0 days 01:49:20.193000,0 days 00:00:35.613000,0 days 00:00:43.963000,0 days 00:00:21.184000,0 days 01:48:16.332000,0 days 01:49:00.295000,0 days 01:49:21.479000,,294.0,,294.0,False,MEDIUM,11.0,False,McLaren,0 days 01:47:40.767000,2024-04-07 05:48:42.401,1,4.0,False,,False,False
117,0 days 01:51:17.170000,NOR,4,0 days 00:01:55.643000,12.0,3.0,0 days 01:49:43.115000,,0 days 00:00:54.321000,0 days 00:00:42.844000,0 days 00:00:18.478000,0 days 01:50:15.800000,0 days 01:50:58.644000,0 days 01:51:17.122000,277.0,294.0,253.0,293.0,False,HARD,1.0,True,McLaren,0 days 01:49:21.527000,2024-04-07 05:50:23.161,1,10.0,False,,False,False
118,0 days 01:52:52.931000,NOR,4,0 days 00:01:35.761000,13.0,3.0,,,0 days 00:00:34.413000,0 days 00:00:42.732000,0 days 00:00:18.616000,0 days 01:51:51.535000,0 days 01:52:34.267000,0 days 01:52:52.883000,279.0,293.0,253.0,293.0,True,HARD,2.0,True,McLaren,0 days 01:51:17.170000,2024-04-07 05:52:18.804,1,8.0,False,,False,True
119,0 days 01:54:29.708000,NOR,4,0 days 00:01:36.777000,14.0,3.0,,,0 days 00:00:34.874000,0 days 00:00:43.154000,0 days 00:00:18.749000,0 days 01:53:27.757000,0 days 01:54:10.911000,0 days 01:54:29.660000,278.0,294.0,252.0,292.0,False,HARD,3.0,True,McLaren,0 days 01:52:52.931000,2024-04-07 05:53:54.565,1,7.0,False,,False,True
120,0 days 01:56:06.496000,NOR,4,0 days 00:01:36.788000,15.0,3.0,,,0 days 00:00:34.892000,0 days 00:00:43.222000,0 days 00:00:18.674000,0 days 01:55:04.552000,0 days 01:55:47.774000,0 days 01:56:06.448000,,298.0,253.0,298.0,False,HARD,4.0,True,McLaren,0 days 01:54:29.708000,2024-04-07 05:55:31.342,1,7.0,False,,False,True
121,0 days 01:57:44.737000,NOR,4,0 days 00:01:38.241000,16.0,3.0,,,0 days 00:00:35.411000,0 days 00:00:43.808000,0 days 00:00:19.022000,0 days 01:56:41.859000,0 days 01:57:25.667000,0 days 01:57:44.689000,279.0,301.0,257.0,297.0,False,HARD,5.0,True,McLaren,0 days 01:56:06.496000,2024-04-07 05:57:08.130,1,5.0,False,,False,True
122,0 days 01:59:22.544000,NOR,4,0 days 00:01:37.807000,17.0,3.0,,,0 days 00:00:35.129000,0 days 00:00:43.544000,0 days 00:00:19.134000,0 days 01:58:19.818000,0 days 01:59:03.362000,0 days 01:59:22.496000,278.0,294.0,260.0,290.0,False,HARD,6.0,True,McLaren,0 days 01:57:44.737000,2024-04-07 05:58:46.371,1,4.0,False,,False,True
123,0 days 02:00:59.031000,NOR,4,0 days 00:01:36.487000,18.0,3.0,,,0 days 00:00:34.632000,0 days 00:00:43.202000,0 days 00:00:18.653000,0 days 01:59:57.128000,0 days 02:00:40.330000,0 days 02:00:58.983000,280.0,296.0,252.0,296.0,False,HARD,7.0,True,McLaren,0 days 01:59:22.544000,2024-04-07 06:00:24.178,1,3.0,False,,False,True
124,0 days 02:02:35.814000,NOR,4,0 days 00:01:36.783000,19.0,3.0,,,0 days 00:00:34.957000,0 days 00:00:43.162000,0 days 00:00:18.664000,0 days 02:01:33.940000,0 days 02:02:17.102000,0 days 02:02:35.766000,,297.0,253.0,295.0,False,HARD,8.0,True,McLaren,0 days 02:00:59.031000,2024-04-07 06:02:00.665,1,3.0,False,,False,True
125,0 days 02:04:12.661000,NOR,4,0 days 00:01:36.847000,20.0,3.0,,,0 days 00:00:34.961000,0 days 00:00:43.235000,0 days 00:00:18.651000,0 days 02:03:10.727000,0 days 02:03:53.962000,0 days 02:04:12.613000,278.0,296.0,253.0,295.0,False,HARD,9.0,True,McLaren,0 days 02:02:35.814000,2024-04-07 06:03:37.448,1,3.0,False,,False,True
126,0 days 02:05:49.657000,NOR,4,0 days 00:01:36.996000,21.0,3.0,,,0 days 00:00:34.980000,0 days 00:00:43.408000,0 days 00:00:18.608000,0 days 02:04:47.593000,0 days 02:05:31.001000,0 days 02:05:49.609000,279.0,296.0,254.0,296.0,False,HARD,10.0,True,McLaren,0 days 02:04:12.661000,2024-04-07 06:05:14.295,1,3.0,False,,False,True
127,0 days 02:07:28.545000,NOR,4,0 days 00:01:38.888000,22.0,3.0,,,0 days 00:00:35.207000,0 days 00:00:44.037000,0 days 00:00:19.644000,0 days 02:06:24.816000,0 days 02:07:08.853000,0 days 02:07:28.497000,278.0,296.0,255.0,297.0,False,HARD,11.0,True,McLaren,0 days 02:05:49.657000,2024-04-07 06:06:51.291,1,4.0,True,TRACK LIMITS AT TURN 9 LAP 22 ,False,True
128,0 days 02:09:06.758000,NOR,4,0 days 00:01:38.213000,23.0,3.0,,,0 days 00:00:35.567000,0 days 00:00:43.828000,0 days 00:00:18.818000,0 days 02:08:04.064000,0 days 02:08:47.892000,0 days 02:09:06.710000,,297.0,254.0,297.0,False,HARD,12.0,True,McLaren,0 days 02:07:28.545000,2024-04-07 06:08:30.179,1,4.0,False,,False,True
129,0 days 02:10:44.480000,NOR,4,0 days 00:01:37.722000,24.0,3.0,,,0 days 00:00:35.327000,0 days 00:00:43.654000,0 days 00:00:18.741000,0 days 02:09:42.037000,0 days 02:10:25.691000,0 days 02:10:44.432000,279.0,295.0,254.0,295.0,False,HARD,13.0,True,McLaren,0 days 02:09:06.758000,2024-04-07 06:10:08.392,1,4.0,False,,False,True
130,0 days 02:12:22.038000,NOR,4,0 days 00:01:37.558000,25.0,3.0,,,0 days 00:00:35.294000,0 days 00:00:43.603000,0 days 00:00:18.661000,0 days 02:11:19.726000,0 days 02:12:03.329000,0 days 02:12:21.990000,280.0,297.0,252.0,295.0,False,HARD,14.0,True,McLaren,0 days 02:10:44.480000,2024-04-07 06:11:46.114,1,4.0,False,,False,True
131,0 days 02:14:02.955000,NOR,4,0 days 00:01:40.917000,26.0,3.0,,0 days 02:14:01.517000,0 days 00:00:35.271000,0 days 00:00:44.337000,0 days 00:00:21.309000,0 days 02:12:57.261000,0 days 02:13:41.598000,0 days 02:14:02.907000,,300.0,,300.0,False,HARD,15.0,True,McLaren,0 days 02:12:22.038000,2024-04-07 06:13:23.672,1,5.0,False,,False,False
132,0 days 02:15:59.576000,NOR,4,0 days 00:01:56.621000,27.0,4.0,0 days 02:14:24.855000,,0 days 00:00:55.404000,0 days 00:00:42.660000,0 days 00:00:18.557000,0 days 02:14:58.311000,0 days 02:15:40.971000,0 days 02:15:59.528000,279.0,302.0,263.0,300.0,False,HARD,1.0,True,McLaren,0 days 02:14:02.955000,2024-04-07 06:15:04.589,1,8.0,False,,False,False
133,0 days 02:17:35.297000,NOR,4,0 days 00:01:35.721000,28.0,4.0,,,0 days 00:00:34.468000,0 days 00:00:42.835000,0 days 00:00:18.418000,0 days 02:16:33.996000,0 days 02:17:16.831000,0 days 02:17:35.249000,277.0,300.0,254.0,294.0,True,HARD,2.0,True,McLaren,0 days 02:15:59.576000,2024-04-07 06:17:01.210,1,7.0,False,,False,True
134,0 days 02:19:11.555000,NOR,4,0 days 00:01:36.258000,29.0,4.0,,,0 days 00:00:34.941000,0 days 00:00:42.841000,0 days 00:00:18.476000,0 days 02:18:10.190000,0 days 02:18:53.031000,0 days 02:19:11.507000,279.0,299.0,255.0,298.0,False,HARD,3.0,True,McLaren,0 days 02:17:35.297000,2024-04-07 06:18:36.931,1,7.0,False,,False,True
